kategorie,zarizeni,nazev_poskytovatele,adresa_poskytovatele,ico,nazev_zarizeni_poskytovatele,vedouci_zarizeni,adresa_zarizeni_poskytovatele,datum_sluzba_od,forma_poskytovani_soc_sluz,cilova_skupina_klientu,vekova_kategorie,pocet_luzek,provozni_doba,kontakty
denní stacionáře,Denní stacionáře (5924086),"Domov Laguna Psáry, poskytovatel sociálních služeb","Jílovská 138, 252 44 Psáry",44685165,"Domov Laguna Psáry, poskytovatel sociálních služeb",Mgr. Jakub Adámek,"Jílovská 138, 252 44 Psáry",1.9.1989,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","děti předškolního věku (1 - 6 let)
mladší děti (7 –10 let)
starší děti (11 – 15 let)
dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 20,"pondělí:
8:00 - 18:00
úterý:
8:00 - 18:00
středa:
8:00 - 18:00
čtvrtek:
8:00 - 18:00
pátek:
8:00 - 18:00
sobota:
neděle:","['241 940 607', '241 940 609', '341 403 211', 'lagunapsary@volny.cz', 'www.lagunapsary.cz']"
denní stacionáře,Denní stacionáře (5892031),Domov Libníč a Centrum sociálních služeb Empatie,"Libníč 17, 373 71 Rudolfov",666271,Domov Libníč a Centrum sociálních služeb Empatie,Kateřina Devarajan,"Pražská tř. 489/88, České Budějovice 3, 370 04 České Budějovice 4",1.1.1964,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",od 6 do 50 let,"počet klientů - 28
- jedná se o denní kapacitu specifikace věkové struktury - 6 -50 let","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['734 314 497', 'vedoucicds@domovlibnic.cz', 'http://www.domovlibnic.cz']"
denní stacionáře,Denní stacionáře (9421301),"Domov Mladá, poskytovatel sociálních služeb","Rakouská 552, Mladá, 289 24 Milovice nad Labem 3",49534971,"Domov Mladá, poskytovatel sociálních služeb",Miloslav Müller,"Rakouská 552, Mladá, 289 24 Milovice nad Labem 3",1.1.2008,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením",- 3 - 50 let,počet klientů - 7,"pondělí:
6:30 - 16:30
úterý:
6:30 - 16:30
středa:
6:30 - 16:30
čtvrtek:
6:30 - 16:30
pátek:
6:30 - 16:30
sobota:
neděle:","['325575001', '325575001', 'info@domovmlada.cz', 'www.domovmlada.cz']"
denní stacionáře,Denní stacionáře (5514799),"Domov Pod Lipami Smečno, poskytovatel sociálních služeb","Smečno 1, 273 05 Smečno",71234454,"Domov Pod Lipami Smečno, poskytovatel sociálních služeb",Dernerová Petra,"Smečno 1, 273 05 Smečno",1.1.2009,ambulantní,"senioři
Služba není poskytována o víkendech , státních svátcích a po dobu dovolených v letních měsících - 20 pracovních dnů.","mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 8,"pondělí:
6:30 - 17:00
úterý:
6:30 - 17:00
středa:
6:30 - 17:00
čtvrtek:
6:30 - 17:00
pátek:
6:30 - 17:00
sobota:
neděle:","['606 036 274', '312 547 855', 'sala@dpodlipami.cz', 'www.dpodlipami.cz']"
denní stacionáře,Denní stacionáře (8929000),Domov pro osoby se zdravotním postižením Zběšičky,"Zběšičky 23, 398 43 Bernartice u Milevska",70869669,Denní stacionář Duha,Ing. Pavel Pecháček,"Sovova 1556, Budějovické Předměstí, 397 01 Písek 1",1.1.2012,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",od 5 let věku,počet klientů - 16,"pondělí:
6:00 - 18:00
úterý:
6:00 - 18:00
středa:
6:00 - 18:00
čtvrtek:
6:00 - 18:00
pátek:
6:00 - 18:00
sobota:
neděle:","['382 215 232', '382 210 013', 'dats.logry@centrum.cz', 'www.domovzbesicky.cz']"
denní stacionáře,Denní stacionáře (5790050),Domov pro seniory Háje,"K Milíčovu 734/1, Praha 11-Háje, 149 00 Praha 415",70875111,Domov pro seniory Háje - denní stacionář,Lucie Holušová,"K Milíčovu 734/1, Praha 11-Háje, 149 00 Praha 415",18.10.2010,ambulantní,senioři,"mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 10,"pondělí:
8:00 - 16:00
úterý:
8:00 - 16:00
středa:
8:00 - 16:00
čtvrtek:
8:00 - 16:00
pátek:
8:00 - 16:00
sobota:
neděle:","['271 198 522', '271 198 404', 'holusova@dshaje.cz', 'www.dshaje.cz']"
denní stacionáře,Denní stacionáře (4143956),"Domov pro seniory Máj České Budějovice, příspěvková organizace","Větrná 731/13, České Budějovice 2, 370 05 České Budějovice 5",71173064,"Domov pro seniory Máj České Budějovice, příspěvková organizace",Ing. Pavel Janda,"Tylova 13/9, České Budějovice 7, 370 01 České Budějovice 1",17.3.2008,ambulantní,"osoby s chronickým duševním onemocněním
osoby s chronickým onemocněním
osoby s kombinovaným postižením
osoby se zdravotním postižením
senioři",- dospělí od 27 let,"počet klientů - 10
Maximální kapacita poskytované sociální služby je 10 klientů/den.","pondělí:
7:00 - 18:00
úterý:
7:00 - 18:00
středa:
7:00 - 18:00
čtvrtek:
7:00 - 18:00
pátek:
7:00 - 18:00
sobota:
7:00 - 18:00
neděle:
7:00 - 18:00","['388902111', '389106931', 'p.janda@ddmajcb.cz', 'http://www.ddmajcb.cz']"
denní stacionáře,Denní stacionáře (7856671),"Domov pro seniory Pelhřimov, příspěvková organizace","Radětínská 2305, 393 01 Pelhřimov",75136295,Domov pro seniory Pelhřimov,"Bc. Petra Kratochvílová, DiS.","Radětínská 2305, 393 01 Pelhřimov",5.10.2009,ambulantní,"osoby s chronickým duševním onemocněním
osoby se zdravotním postižením
senioři",- dospělí (50 - 64 let) - mladší senioři (65 - 80 let) - starší senioři (nad 80 let),počet klientů - 10,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['775 861 528', '777 724 480', '565 503 260', '777 724 479', '565 301 258', 'reditel@dpsp.cz', 'stacionar@dpsp.cz', 'www.dpsp.cz']"
denní stacionáře,Denní stacionáře (9769829),Domov Ráček o.p.s.,"Na Sekyře 1765, Rakovník II, 269 01 Rakovník 1",27115071,Domov Ráček o.p.s.,Ilona Hrušková,"Na Sekyře 1765, Rakovník II, 269 01 Rakovník 1",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením
osoby se zrakovým postižením","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 35,"pondělí:
6:30 - 17:30
úterý:
6:30 - 17:30
středa:
6:30 - 17:30
čtvrtek:
6:30 - 17:30
pátek:
6:30 - 17:30
sobota:
neděle:","['313519920', '777 727 355', 'IlonaHruskova@seznam.cz', 'http://DomovRacek.cz']"
denní stacionáře,Denní stacionáře (6856235),Domov Sedlec SPMP o.p.s.,"Roztocká 33/13, Praha 6-Sedlec, 160 00 Praha 6",24252999,Domov Sedlec SPMP o.p.s.,Mgr. Ivana Ambrosová,"Roztocká 33/13, Praha 6-Sedlec, 160 00 Praha 6",1.1.2013,ambulantní,"osoby s kombinovaným postižením
Osobám s kombinovaným postižením poskytujeme naše služby pouze v případě, že primární je mentální postižení a to v kombinaci se smyslovým, tělesným, či zdravotním postižením v lehčí kompenzované formě. Službu nemůžeme poskytnout osobám vyžadujícím bezbariérové prostředí a osobám vyžadujícím specifikovanou psychiatrickou péči.
osoby s mentálním postižením
Služby Domova Sedlec jsou určeny lidem s mentálním či kombinovaným postižením, převážně absolventům speciálních škol nad 18 let, bez výrazných pohybových potíží a psychiatrických diagnóz. Jde o osoby, které mají sníženou soběstačnost z důvodu zdravotního postižení, jejichž situace vyžaduje pravidelnou podporu jiné osoby.
osoby se zdravotním postižením","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 32,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['233 324 363', 'sdm.sedlec@seznam.cz', 'www.sdmsedlec.cz']"
denní stacionáře,Denní stacionáře (5713004),"Domov seniorů Břeclav, příspěvková organizace","Na Pěšině 2842/13, Břeclav, 690 03 Břeclav 3",48452734,"Domov seniorů Břeclav, příspěvková organizace",PhDr. David Malinkovič,"Na Pěšině 2842/13, Břeclav, 690 03 Břeclav 3",1.9.2013,ambulantní,"osoby s chronickým duševním onemocněním
Pouze senioři s Alzheimerovou demencí nebo jinými typy demence.
senioři",Sociální služba je určena pro osoby od 60 let.,počet klientů - 7,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['519 305 203', '519 305 202', '519 326 739', 'socialni@dsbreclav.cz']"
denní stacionáře,Denní stacionáře (2137177),"Domov seniorů Mšeno, příspěvková organizace","Boleslavská 451, Mšeno, 277 35 Mšeno u Mělníka",86595351,"Domov seniorů Mšeno, příspěvková organizace","Mgr. et Bc. Blanka Dvorščíková, MBA","Boleslavská 451, Mšeno, 277 35 Mšeno u Mělníka",1.1.2007,ambulantní,senioři,"mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 5,"pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['315 694 721', '315 694 722', '315 694 720', '315 693 860', 'dsmseno@seznam.cz', 'www.dsmseno.cz']"
denní stacionáře,Denní stacionáře (2795315),Domov sociálních služeb Slatiňany,"Klášterní 795, 538 21 Slatiňany",15053814,"Domov sociálních služeb Slatiňany,denní stacionář",Ing. Miroslav Kubín,"Klášterní 795, 538 21 Slatiňany",1.1.2007,ambulantní,osoby s mentálním postižením,Služba je poskytována uživatelům od 3 do 80 let.,"počet klientů - 6
Kapacita služby bude 8 klientů do 31.12.2017. Od 1.1.2018 bude kapacita služby 6 klientů.","pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['469 681461', '469 681 215', 'dss@dss.cz', 'http://www.dss.cz']"
denní stacionáře,Denní stacionáře (7336957),Domov sv. Karla Boromejského,"K šancím 50/6, Praha 17-Řepy, 163 00 Praha 618",65400143,Domov sv. Karla Boromejského - DENNÍ STACIONÁŘ,Mgr. SM Konsoláta Miroslava Frýdecká,"K šancím 50/6, Praha 17-Řepy, 163 00 Praha 618",1.9.1997,ambulantní,"osoby s chronickým onemocněním
starší 60 let
senioři",starší 60 let,"počet klientů - 25
Uvedený počet je maximální denní kapacita služby.","pondělí:
7:00 - 17:30
úterý:
7:00 - 17:30
středa:
7:00 - 17:30
čtvrtek:
7:00 - 17:30
pátek:
7:00 - 17:30
sobota:
neděle:","['235 323 248', '235 302 720', 'sekretariat@domovrepy.cz', 'http://domovrepy.cz']"
denní stacionáře,Denní stacionáře (9246911),"DOMOVINKA - sociální služby, o.p.s.","Úslavská 2357/75, Plzeň 2-Slovany, Východní Předměstí, 326 00 Plzeň 26",29123747,Domovinka - denní stacionář,Linda Kubíková,"Úslavská 2357/75, Plzeň 2-Slovany, Východní Předměstí, 326 00 Plzeň 26",1.1.2013,ambulantní,senioři,"mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 5,"pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['603 555 835', 'stacionar@domovinka.cz', 'www.domovinka.cz']"
denní stacionáře,Denní stacionáře (1201084),"Domovy pro osoby se zdravotním postižením Ústí nad Labem, příspěvková organizace","Čajkovského 1908/82, Ústí nad Labem-centrum, 400 01 Ústí nad Labem 1",75149541,Domov pro osoby se zdravotním postižením Severní Terasa,Mgr. Jana Červinková,"Svojsíkova 2733/52, Severní Terasa, 400 11 Ústí nad Labem 11",1.1.2009,ambulantní,"osoby s kombinovaným postižením
Služba je poskytována pouze stávajícím uživatelům. Poskytovatel postupně ukončuje poskytování tohoto druhu sociální služby.
osoby s mentálním postižením
Služba je poskytována pouze stávajícím uživatelům. Poskytovatel postupně ukončuje poskytování tohoto druhu sociální služby.",Služba je poskytována osobám od 3 let věku.,"počet klientů - 16
(okamžitá maximální kapacita pro práci s jednotlivcem = 1 klient, kapacita pro práci se skupinou = 2 klienti/1 pracovník do 31. 12. 2018) + od 1. 1. 2019 (okamžitá maximální kapacita pro práci s jednotlivcem = 3 klienti, kapacita pro práci se skupinou = 16 klientů/3 pracovníci)","pondělí:
6:00 - 16:30
úterý:
6:00 - 16:30
středa:
6:00 - 16:30
čtvrtek:
6:00 - 16:30
pátek:
6:00 - 16:30
sobota:
neděle:","['472 772 141', 'uspterasa@volny.cz']"
denní stacionáře,Denní stacionáře (4620437),"DPS SENIOR a stacionář Olga Říčany, příspěvková organizace","Komenského náměstí 1850, Říčany, 251 01 Říčany u Prahy",63834294,Stacionář Olga,Pavla Romanová,"Blahoslavova 2576/6a, Říčany, 251 01 Říčany u Prahy",1.7.2015,ambulantní,"osoby s tělesným postižením
osoby se zdravotním postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 8
dospělí (27 - 64 let) - osoby se sníženou soběstačností z důvodu zdravotního stavu","pondělí:
7:00 - 17:30
úterý:
7:00 - 17:30
středa:
7:00 - 17:30
čtvrtek:
7:00 - 17:30
pátek:
7:00 - 17:30
sobota:
neděle:","['323 604 244', '733 340 028', 'stacionar@dps.ricany.cz', 'www.dps.ricany.cz']"
denní stacionáře,Denní stacionáře (9132885),Dům Kněžny Emmy - domov pro seniory,"Kojetická 1414, 277 11 Neratovice",70566241,Dům Kněžny Emmy - domov pro seniory,"Mgr. Jaroslava Vítová, Ph.D.","Kojetická 1414, 277 11 Neratovice",1.1.2005,ambulantní,"osoby s chronickým duševním onemocněním
osoby se zdravotním postižením
senioři","mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 12,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['315 630 511', 'dke@demmy.cz', 'http://demmy.cz']"
denní stacionáře,Denní stacionáře (4317858),"ERGO Aktiv, o.p.s.","Olšanská 2666/7, Praha 3-Žižkov, 130 00 Praha 3",26554364,Denní stacionář pro osoby se ZPM,Mgr. Jan König,"Olšanská 2666/7, Praha 3-Žižkov, 130 00 Praha 3",15.10.2014,ambulantní,"osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s tělesným postižením
osoby se zdravotním postižením
senioři",starší 15let,"počet klientů - 15
Uvedený počet je maximální denní kapacita služby.","pondělí:
8:00 - 16:00
úterý:
8:00 - 16:00
středa:
8:00 - 16:00
čtvrtek:
8:00 - 16:00
pátek:
8:00 - 16:00
sobota:
neděle:","['222 712 534', 'info@ergoaktiv.cz', 'www.ergoaktiv.cz']"
denní stacionáře,Denní stacionáře (4620794),Farní charita Beroun,"Cajthamlova 169, Beroun-Zavadilka, 266 01 Beroun 1",47514329,Stacionář sv. Anežky České pro seniory - denní,Bc. Maslíková Veronika,"Cajthamlova 169, Beroun-Zavadilka, 266 01 Beroun 1",1.2.2012,ambulantní,"osoby s chronickým duševním onemocněním
senioři",od 60-ti let,počet klientů - 10,"pondělí:
7:00 - 19:00
úterý:
7:00 - 19:00
středa:
7:00 - 19:00
čtvrtek:
7:00 - 19:00
pátek:
7:00 - 19:00
sobota:
neděle:","['606 639 627', '313 030 430', '313 030 430', 'sluzbyproseniory@charita-beroun.cz', 'http://www.charita-beroun.cz']"
denní stacionáře,Denní stacionáře (4609607),Farní Charita Karlovy Vary,"Svobodova 743/12, Stará Role, 360 17 Karlovy Vary 17",49753053,Denní stacionář pro zdravotně a mentálně postižené,Mgr. Vojtěch Dušek,"Závodu míru 303/142, Stará Role, 360 17 Karlovy Vary 17",15.9.2011,ambulantní,"osoby s chronickým duševním onemocněním
osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 15
maximální okamžitá kapacita je 15 klientů","pondělí:
7:30 - 16:00
úterý:
7:30 - 16:00
středa:
7:30 - 16:00
čtvrtek:
7:30 - 16:00
pátek:
7:30 - 16:00
sobota:
neděle:","['731 433 038', '731 433 037', '353434213', 'vojtechdusek@charitakv.cz', 'www.charitakv.cz']"
denní stacionáře,Denní stacionáře (1269156),Farní charita Litoměřice,"Zahradnická 1534/5, Předměstí, 412 01 Litoměřice 1",46769382,"Farní charita Litoměřice, Charitní domov sv. Zdislava - denní stacionář",Mgr. Jaroslava Biolková,"Dominikánské náměstí 92/1, Litoměřice-Město, 412 01 Litoměřice 1",1.9.2014,ambulantní,"osoby s chronickým duševním onemocněním
senioři","Služba je poskytována osobám od 50 let věku, které mají sníženou soběstačnost z důvodu stařecké a Alzheimerovy demence.","počet klientů - 4
Jedná se o kapacitu okamžitou. Počet klientů při práci s jednotlivcem: 1, při práci se skupinou: 4/1","pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['416731426', 'chd@fchltm.cz', 'www.fchltm.cz']"
denní stacionáře,Denní stacionáře (8508573),Farní charita Neratovice,"U Závor 1458, 277 11 Neratovice",47009730,Denní stacionář,Jana Jenčová,"Školní 260, 277 42 Obříství",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s tělesným postižením
osoby se zdravotním postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 10,"pondělí:
7:00 - 16:00 - 16:00-19:00 dle domluvy
úterý:
7:00 - 16:00 - 16:00-19:00 dle domluvy
středa:
7:00 - 16:00 - 16:00-19:00 dle domluvy
čtvrtek:
7:00 - 16:00 - 16:00-19:00 dle domluvy
pátek:
7:00 - 16:00 - 16:00-19:00 dle domluvy
sobota:
neděle:","['315674161', '315685190', 'machovcova.m@charita-neratovice.cz', 'sekretariat@charita-neratovice.cz', 'http://www.charita-neratovice.cz']"
denní stacionáře,Denní stacionáře (4526900),Farní charita Neratovice,"U Závor 1458, 277 11 Neratovice",47009730,Denní stacionář,Jana Jenčová,"Pod Tvrzí 395, 250 70 Odolena Voda",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s tělesným postižením
osoby se zdravotním postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 8,"pondělí:
7:00 - 16:00 - 16:00-19:00 dle domluvy
úterý:
7:00 - 16:00 - 16:00-19:00 dle domluvy
středa:
7:00 - 16:00 - 16:00-19:00 dle domluvy
čtvrtek:
7:00 - 16:00 - 16:00-19:00 dle domluvy
pátek:
7:00 - 16:00 - 16:00-19:00 dle domluvy
sobota:
neděle:","['251177564', '315685190', 'machovcova.m@charita-neratovice.cz', 'sekretariat@charita-neratovice.cz', 'http://www.charita-neratovice.cz']"
